,交易市场,股票名称,股票代码,当前价,涨跌额,涨跌幅%,年初至今,成交量,成交额(元),换手率,市盈率,股息率%,市值(元)
4774,CN,ST交昂,SH600530,2.71,0.1,3.83,-28.68,5826455.0,15390411.0,0.75,,,2100033200.0
4775,CN,山东药玻,SH600529,24.96,-0.2,-0.79,-11.14,4646828.0,116104569.0,0.7,22.453,1.202,16563808260.0
4776,CN,中铁工业,SH600528,7.29,0.04,0.55,-2.94,6822318.0,49525655.0,0.31,8.638,2.003,16195111077.0
4777,CN,江南高纤,SH600527,1.93,0.01,0.52,-1.98,7571500.0,14480188.0,0.44,55.448,5.181,3342298541.0
4778,CN,菲达环保,SH600526,4.84,0.01,0.21,-10.2,3324900.0,16005889.0,0.47,23.156,,4293821198.0
4779,CN,长园集团,SH600525,4.92,0.03,0.61,5.13,5768440.0,28233988.0,0.44,15.138,,6468890548.0
4780,CN,贵航股份,SH600523,13.45,-0.04,-0.3,-30.57,6558528.0,88217727.0,1.62,38.19,0.818,5437987254.0
4781,CN,中天科技,SH600522,11.64,0.12,1.04,-27.46,22813965.0,263611092.0,0.67,11.673,0.859,39726733949.0
4782,CN,华海药业,SH600521,14.29,0.03,0.21,-33.77,5348134.0,76095376.0,0.37,19.351,1.679,21185026688.0
4783,CN,文一科技,SH600520,29.83,2.71,9.99,87.49,35220501.0,1000884894.0,22.23,,,4725966900.0
4784,CN,贵州茅台,SH600519,1667.06,-2.94,-0.18,-0.86,1605550.0,2679221365.0,0.13,29.415,1.554,2094157104468.0
4785,CN,ST康美,SH600518,1.85,0.01,0.54,-15.91,47872735.0,88228384.0,0.35,,,25648153377.0
4786,CN,国网英大,SH600517,4.68,0.07,1.52,-2.35,11625800.0,53978796.0,0.2,19.163,1.218,26762279282.0
4787,CN,方大炭素,SH600516,5.05,-0.15,-2.88,-17.48,37805638.0,191234507.0,0.94,26.839,,20331150358.0
4788,CN,海南机场,SH600515,3.64,0.0,0.0,-27.49,20653143.0,74999635.0,0.23,44.127,,41588126951.0
4789,CN,联环药业,SH600513,11.0,0.17,1.57,18.9,8527230.0,92752415.0,2.99,23.983,1.373,3140018970.0
4790,CN,腾达建设,SH600512,2.43,0.0,0.0,-5.08,10127600.0,24622283.0,0.64,11.47,0.823,3885333882.0
4791,CN,国药股份,SH600511,28.49,0.29,1.03,4.25,5554502.0,156510769.0,1.0,10.776,2.745,21495790413.0
4792,CN,黑牡丹,SH600510,5.55,0.11,2.02,-12.9,5772461.0,31731201.0,0.56,7.521,3.802,5775106896.0
4793,CN,天富能源,SH600509,6.58,0.08,1.23,27.03,10617244.0,69825862.0,0.92,10.653,,9074034554.0
4794,CN,上海能源,SH600508,14.04,0.18,1.3,3.0,5741615.0,80090310.0,0.79,10.723,5.199,10146960720.0
4795,CN,方大特钢,SH600507,4.56,0.03,0.66,-24.25,9455489.0,42968400.0,0.42,31.253,24.342,10629634617.0
4796,CN,统一股份,SH600506,15.04,1.37,10.02,23.48,25927301.0,383416696.0,17.55,,,2887964767.0
4797,CN,西昌电力,SH600505,7.9,0.07,0.89,1.7,4268347.0,33552488.0,1.17,,0.481,2880083250.0
4798,CN,华丽家族,SH600503,2.45,0.0,0.0,-9.93,13097694.0,32133432.0,0.82,187.181,0.204,3925610500.0
4799,CN,安徽建工,SH600502,4.53,0.01,0.22,-1.28,9390855.0,42368356.0,0.55,5.135,5.519,7775898739.0
4800,CN,航天晨光,SH600501,13.12,0.1,0.77,19.72,2493305.0,32562253.0,0.59,112.344,0.229,5662836032.0
4801,CN,中化国际,SH600500,4.29,-0.01,-0.23,-33.32,7883205.0,33759315.0,0.25,,3.497,15398319707.0
4802,CN,科达制造,SH600499,10.06,0.0,0.0,-24.91,6430472.0,64447534.0,0.33,7.344,6.759,19601104486.0
4803,CN,烽火通信,SH600498,16.11,0.1,0.62,23.33,8928900.0,143490269.0,0.78,43.664,0.683,19098263151.0
4804,CN,驰宏锌锗,SH600497,4.96,0.08,1.64,0.4,39051185.0,192697386.0,0.77,28.747,2.419,25252806177.0
4805,CN,精工钢构,SH600496,2.97,0.02,0.68,-24.1,9790765.0,28935163.0,0.49,10.131,1.212,5978264310.0
4806,CN,晋西车轴,SH600495,3.99,0.03,0.76,12.53,6777107.0,27020719.0,0.56,425.668,0.125,4820681635.0
4807,CN,凤竹纺织,SH600493,6.63,0.04,0.61,6.81,5855600.0,38389921.0,2.15,27.31,0.437,1803360000.0
4808,CN,龙元建设,SH600491,4.04,-0.05,-1.22,-35.77,13745400.0,55854999.0,0.9,,1.04,6180222138.0
4809,CN,鹏欣资源,SH600490,2.92,0.01,0.34,-2.67,11100671.0,32254662.0,0.56,,,6461630271.0
4810,CN,中金黄金,SH600489,10.0,0.05,0.5,25.27,25404782.0,252735791.0,0.52,18.463,2.81,48473125640.0
4811,CN,津药药业,SH600488,4.86,0.05,1.04,10.4,8103300.0,39154781.0,0.74,39.201,0.206,5316512825.0
4812,CN,亨通光电,SH600487,11.38,0.09,0.8,-24.02,23767658.0,268856470.0,0.96,14.265,0.703,28071440397.0
4813,CN,扬农化工,SH600486,59.01,0.13,0.22,-25.07,1745491.0,102594941.0,0.43,15.811,1.695,23979931997.0
4814,CN,福能股份,SH600483,8.35,0.05,0.6,6.22,7171404.0,59654201.0,0.28,8.097,3.689,21216880120.0
4815,CN,中国动力,SH600482,16.96,0.26,1.56,11.15,9338694.0,157310887.0,0.43,81.237,0.271,37086743301.0
4816,CN,双良节能,SH600481,7.93,-0.03,-0.38,-36.09,10020800.0,79309094.0,0.54,9.703,6.305,14834343720.0
4817,CN,凌云股份,SH600480,8.03,-0.02,-0.25,-4.34,5813496.0,46590470.0,0.63,13.386,1.37,7553065457.0
4818,CN,千金药业,SH600479,10.75,0.19,1.8,15.52,4397180.0,46878641.0,1.05,14.715,3.256,4610859008.0
4819,CN,科力远,SH600478,4.59,-0.04,-0.86,-51.07,7682825.0,35118738.0,0.46,213.9,,7644832804.0
4820,CN,杭萧钢构,SH600477,3.1,-0.03,-0.96,-22.81,12055414.0,37389012.0,0.51,25.645,1.129,7344244571.0
4821,CN,湘邮科技,SH600476,16.61,0.28,1.71,-1.95,9296000.0,153907737.0,5.77,,,2675372700.0
4822,CN,华光环能,SH600475,10.02,0.19,1.93,17.75,4258535.0,42298466.0,0.46,12.663,3.493,9455504442.0
4823,CN,六国化工,SH600470,5.5,-0.14,-2.48,-10.57,17635918.0,96450141.0,3.38,,,2868800000.0
4824,CN,风神股份,SH600469,5.88,0.11,1.91,26.35,5658622.0,32992023.0,0.78,14.168,0.85,4289171121.0
4825,CN,百利电气,SH600468,6.35,0.27,4.44,58.64,90878249.0,563879357.0,8.35,57.818,0.535,6907119288.0
4826,CN,好当家,SH600467,2.35,0.03,1.29,-14.7,20731000.0,47898445.0,1.42,75.519,0.553,3433336614.0
4827,CN,空港股份,SH600463,9.63,0.02,0.21,9.31,2726000.0,26031779.0,0.91,,,2889000000.0
4828,CN,ST九有,SH600462,2.47,0.09,3.78,19.32,4992651.0,12115679.0,0.83,,,1524187600.0
4829,CN,洪城环境,SH600461,9.22,-0.15,-1.6,39.96,10951693.0,100657086.0,1.09,9.507,4.707,10081180261.0
4830,CN,士兰微,SH600460,22.08,0.14,0.64,-32.47,6347243.0,140001279.0,0.45,413.882,0.385,36742706338.0
4831,CN,贵研铂业,SH600459,14.08,0.06,0.43,-9.58,2482781.0,34778586.0,0.33,22.177,1.172,10714620618.0
4832,CN,时代新材,SH600458,8.63,-0.26,-2.92,-3.2,9536307.0,82295757.0,1.19,16.823,1.564,7115764252.0
4833,CN,宝钛股份,SH600456,30.37,0.44,1.47,-24.51,3946601.0,119136190.0,0.83,24.486,1.482,14510103859.0
4834,CN,博通股份,SH600455,23.8,0.28,1.19,7.59,1558300.0,36936266.0,2.49,56.597,,1486500400.0
4835,CN,涪陵电力,SH600452,13.04,-0.07,-0.53,4.51,7245528.0,94476033.0,0.66,32.65,1.15,14311787979.0
4836,CN,宁夏建材,SH600449,17.71,0.05,0.28,53.08,4667957.0,82535821.0,0.98,38.062,2.202,8468586254.0
4837,CN,华纺股份,SH600448,3.23,0.01,0.31,1.89,8779621.0,28211315.0,1.39,,,2034317508.0
4838,CN,金证股份,SH600446,10.89,0.04,0.37,6.04,9621222.0,104759064.0,1.02,59.601,0.266,10280105604.0
4839,CN,国机通用,SH600444,14.62,0.32,2.24,15.76,7362700.0,106784889.0,5.03,84.758,0.889,2140688646.0
4840,CN,瑞贝卡,SH600439,2.59,-0.03,-1.15,-3.72,8757000.0,22745471.0,0.77,257.652,,2931842290.0
4841,CN,通威股份,SH600438,23.45,-0.29,-1.22,-34.17,24365703.0,572038721.0,0.54,5.201,12.188,105571188011.0
4842,CN,片仔癀,SH600436,235.27,-0.53,-0.22,-18.08,1045152.0,245632168.0,0.17,50.254,0.531,141942439997.0
4843,CN,北方导航,SH600435,11.76,0.11,0.94,1.73,16374500.0,190740739.0,1.09,81.87,0.34,17619569258.0
4844,CN,冠豪高新,SH600433,3.34,0.01,0.3,-12.16,8333541.0,27718873.0,0.58,90.833,7.485,6163438533.0
4845,CN,三元股份,SH600429,4.47,0.12,2.76,-15.85,8421600.0,37167383.0,0.56,42.431,0.179,6778779254.0
4846,CN,中远海特,SH600428,5.39,-0.06,-1.1,-7.39,35424652.0,190838501.0,1.65,11.977,2.968,11570447656.0
4847,CN,华鲁恒升,SH600426,26.74,-0.22,-0.82,-17.19,11561550.0,309314412.0,0.55,15.419,2.992,56777576773.0
4848,CN,青松建化,SH600425,3.92,0.04,1.03,8.49,21213259.0,82533048.0,1.54,11.976,2.551,6290438531.0
4849,CN,柳化股份,SH600423,3.43,-0.02,-0.58,0.0,13992562.0,48250038.0,1.75,141.56,,2739523939.0
4850,CN,昆药集团,SH600422,20.43,0.32,1.59,45.92,7303519.0,148361608.0,0.96,39.055,0.783,15485673777.0
4851,CN,华嵘控股,SH600421,10.22,0.33,3.34,-5.28,10922419.0,112097026.0,5.58,,,1999032000.0
4852,CN,国药现代,SH600420,9.7,0.06,0.62,7.55,5723475.0,55091533.0,0.48,16.998,1.031,13009375112.0
4853,CN,天润乳业,SH600419,11.51,0.01,0.09,-25.82,5393400.0,61382634.0,1.68,19.909,1.625,3685389731.0
4854,CN,江淮汽车,SH600418,16.03,-0.01,-0.06,22.09,68372077.0,1114403578.0,3.13,,0.175,35009676950.0
4855,CN,湘电股份,SH600416,15.3,-0.02,-0.13,-18.62,8734111.0,133774231.0,0.78,62.017,,20278718609.0
4856,CN,小商品城,SH600415,6.97,-0.05,-0.71,34.11,24035164.0,167540301.0,0.44,21.219,0.933,38225809207.0
4857,CN,华胜天成,SH600410,6.52,0.07,1.09,33.33,13731965.0,89279360.0,1.25,,0.061,7149145333.0
4858,CN,三友化工,SH600409,5.37,0.0,0.0,-16.47,8678701.0,46461381.0,0.42,28.71,2.719,11085556536.0
4859,CN,安泰集团,SH600408,2.44,0.0,0.0,-8.61,13316300.0,32334719.0,1.32,,,2456592000.0
4860,CN,国电南瑞,SH600406,21.65,0.2,0.93,7.98,14231151.0,306305707.0,0.18,25.018,1.501,173915163995.0
4861,CN,动力源,SH600405,5.71,-0.05,-0.87,-1.04,30023761.0,169323358.0,5.43,,,3159202808.0
4862,CN,大有能源,SH600403,3.88,0.01,0.26,-8.36,6905500.0,26639343.0,0.29,24.17,11.082,9276352120.0
4863,CN,红豆股份,SH600400,2.67,-0.02,-0.74,-34.6,8185124.0,21780455.0,0.36,772.024,1.124,6141672445.0
4864,CN,抚顺特钢,SH600399,9.41,-0.2,-2.08,-34.24,17877079.0,168457548.0,0.91,103.193,,18557461000.0
4865,CN,海澜之家,SH600398,7.42,0.03,0.41,49.42,14666709.0,108627764.0,0.34,11.217,5.795,32052708299.0
4866,CN,安源煤业,SH600397,3.08,-0.02,-0.65,1.65,28655900.0,88829003.0,2.89,25.47,,3049076437.0
4867,CN,*ST金山,SH600396,2.5,0.02,0.81,-13.49,2344600.0,5833366.0,0.16,2.541,,3681767043.0
4868,CN,盘江股份,SH600395,6.26,0.03,0.48,-0.97,9668300.0,60357771.0,0.45,10.269,6.55,13437871836.0
4869,CN,盛和资源,SH600392,9.75,0.02,0.21,-29.82,7976990.0,77233900.0,0.46,64.139,1.026,17090059058.0
4870,CN,航发科技,SH600391,18.21,0.17,0.94,2.48,2322300.0,42020493.0,0.7,76.303,,6011655773.0
4871,CN,五矿资本,SH600390,4.52,0.04,0.89,-9.33,20626487.0,92920149.0,0.46,8.179,2.124,20331255875.0
4872,CN,江山股份,SH600389,16.52,0.02,0.12,-45.29,1823438.0,29952428.0,0.42,17.777,13.341,7326345272.0
4873,CN,龙净环保,SH600388,12.3,-0.03,-0.24,-15.11,4547443.0,55940898.0,0.42,16.421,3.472,13297575252.0
4874,CN,ST海越,SH600387,5.96,0.26,4.56,-15.82,5608639.0,32938194.0,1.39,107.655,0.872,2790141005.0
4875,CN,北巴传媒,SH600386,4.42,-0.06,-1.34,13.62,14119991.0,62610123.0,1.75,56.898,1.81,3564288000.0
4876,CN,金地集团,SH600383,4.2,0.01,0.24,-58.22,62546857.0,262626409.0,1.39,6.723,3.238,18961251002.0
4877,CN,广东明珠,SH600382,4.46,0.03,0.68,13.9,4261174.0,18907089.0,0.55,17.64,7.13,3430657739.0
4878,CN,青海春天,SH600381,7.49,0.09,1.22,-39.16,3084072.0,22971268.0,0.53,,,4397084950.0
4879,CN,健康元,SH600380,12.31,0.2,1.65,10.66,5297936.0,64730785.0,0.28,15.712,1.503,22933871233.0
4880,CN,宝光股份,SH600379,9.53,0.08,0.85,-20.63,2416310.0,22906167.0,0.73,42.462,0.556,3146820905.0
4881,CN,昊华科技,SH600378,29.94,-0.47,-1.55,-29.02,1520195.0,45474695.0,0.17,24.92,2.138,27289525782.0
4882,CN,宁沪高速,SH600377,10.48,0.04,0.38,33.95,6120343.0,63706268.0,0.16,11.349,4.389,52795593800.0
4883,CN,首开股份,SH600376,3.01,0.0,0.0,-45.81,17926900.0,54014735.0,0.69,,3.322,7764491378.0
4884,CN,汉马科技,SH600375,5.94,-0.05,-0.83,-6.46,9186403.0,54617978.0,1.4,,,3886630173.0
4885,CN,中文传媒,SH600373,12.15,-0.03,-0.25,32.69,18110209.0,219027045.0,1.34,8.345,6.173,16464024186.0
4886,CN,中航机载,SH600372,12.64,-0.05,-0.39,-20.19,11297719.0,142453357.0,0.25,45.021,0.934,61163653403.0
4887,CN,万向德农,SH600371,10.49,0.19,1.84,-24.63,2160730.0,22442532.0,0.74,45.092,1.907,3069143220.0
4888,CN,三房巷,SH600370,2.36,0.01,0.43,-18.0,4983050.0,11696064.0,0.13,109.068,6.356,9195372572.0
4889,CN,西南证券,SH600369,3.9,0.09,2.36,4.66,31667359.0,122494841.0,0.5,39.693,0.769,25915925584.0
4890,CN,五洲交通,SH600368,4.02,0.03,0.75,19.13,12130485.0,48445898.0,0.98,7.4,1.169,4977545005.0
4891,CN,红星发展,SH600367,12.46,-0.15,-1.19,-18.64,2935800.0,36343244.0,1.0,,0.554,4250491039.0
4892,CN,宁波韵升,SH600366,7.45,-0.04,-0.53,-28.6,6440636.0,47980658.0,0.61,,1.342,8287141980.0
4893,CN,ST通葡,SH600365,3.6,0.01,0.28,-12.62,2133200.0,7656325.0,0.52,,,1538640000.0
4894,CN,联创光电,SH600363,31.13,-0.08,-0.26,30.95,4477617.0,138742471.0,0.98,44.43,0.19,14171177598.0
4895,CN,江西铜业,SH600362,17.52,0.31,1.8,3.16,12104787.0,210438810.0,0.58,9.772,2.854,60667019176.0
4896,CN,创新新材,SH600361,4.65,0.05,1.09,-22.35,4270900.0,19654241.0,0.91,21.364,1.183,20163296697.0
4897,CN,华微电子,SH600360,7.0,0.14,2.04,6.51,13556694.0,94230325.0,1.41,158.185,0.257,6722067128.0
4898,CN,新农开发,SH600359,7.39,0.22,3.07,-14.76,4589137.0,33561192.0,1.2,41.485,,2819379740.0
4899,CN,国旅联合,SH600358,4.93,0.08,1.65,-28.34,31893986.0,156531066.0,6.32,517.986,,2489337734.0
4900,CN,恒丰纸业,SH600356,7.8,0.15,1.96,8.34,2870000.0,22192004.0,0.96,19.005,1.667,2330104748.0
4901,CN,精伦电子,SH600355,4.64,-0.05,-1.07,43.21,38069678.0,175727538.0,7.74,,,2283293888.0
4902,CN,敦煌种业,SH600354,5.87,0.06,1.03,-25.22,6329900.0,37073755.0,1.2,75.255,,3098198210.0
4903,CN,旭光电子,SH600353,8.62,0.23,2.74,-16.08,6892527.0,58922933.0,0.85,60.063,,7178673583.0
4904,CN,浙江龙盛,SH600352,8.22,-0.07,-0.84,-14.69,13648367.0,111688984.0,0.42,12.281,3.041,26742387889.0
4905,CN,亚宝药业,SH600351,6.81,0.0,0.0,16.65,15816621.0,107199045.0,2.05,24.779,0.734,5243700157.0
4906,CN,山东高速,SH600350,7.06,0.0,0.0,31.67,6805900.0,47974367.0,0.14,10.809,5.652,34173207247.0
4907,CN,华阳股份,SH600348,9.94,0.18,1.84,12.22,66752674.0,655950265.0,1.85,5.658,5.885,35858550000.0
4908,CN,恒力石化,SH600346,12.84,0.12,0.94,-17.32,8208362.0,104789921.0,0.12,46.778,7.866,90382041252.0
4909,CN,长江通信,SH600345,18.82,0.37,2.01,21.79,1452140.0,27042818.0,0.73,31.975,0.303,5233965949.0
4910,CN,航天动力,SH600343,9.74,0.16,1.67,11.31,2573804.0,24892925.0,0.4,,,6216129830.0
4911,CN,华夏幸福,SH600340,1.71,-0.01,-0.58,-31.87,24838502.0,42458539.0,0.64,5.303,,6692461785.0
4912,CN,中油工程,SH600339,3.0,0.03,1.01,1.65,22775840.0,68014221.0,0.41,22.765,1.3,16749442413.0
4913,CN,西藏珠峰,SH600338,11.44,-0.08,-0.69,-50.09,8690944.0,98908546.0,0.95,,,10458564322.0
4914,CN,美克家居,SH600337,2.72,0.03,1.12,-3.55,10937500.0,29372544.0,0.74,,,4024355701.0
4915,CN,澳柯玛,SH600336,6.12,-0.04,-0.65,13.68,27714805.0,168581996.0,3.47,47.602,1.471,4883850386.0
4916,CN,国机汽车,SH600335,8.55,0.13,1.54,11.21,15953400.0,136175367.0,1.07,39.978,0.936,12788993317.0
4917,CN,长春燃气,SH600333,5.03,0.03,0.6,-1.57,14839989.0,74233893.0,2.44,,,3063424341.0
4918,CN,白云山,SH600332,28.16,0.13,0.46,-3.33,3364392.0,94277998.0,0.24,10.688,2.599,45782273124.0
4919,CN,宏达股份,SH600331,5.17,0.06,1.17,80.14,27482500.0,141098100.0,1.35,,,10505440000.0
4920,CN,天通股份,SH600330,8.26,0.06,0.73,-21.23,7772668.0,63895587.0,0.63,34.407,0.605,10188168276.0
4921,CN,达仁堂,SH600329,33.53,0.81,2.48,17.72,3732968.0,124083094.0,0.66,26.06,3.34,25826485048.0
4922,CN,中盐化工,SH600328,7.65,-0.02,-0.26,-29.43,6626892.0,50560558.0,0.46,12.131,4.967,11262519636.0
4923,CN,大东方,SH600327,4.8,0.08,1.69,-0.39,16930061.0,80505403.0,1.91,32.377,1.458,4246941686.0
4924,CN,西藏天路,SH600326,4.65,0.0,0.0,34.04,30636177.0,141926270.0,2.57,,,5561461254.0
4925,CN,华发股份,SH600325,7.05,-0.03,-0.42,-19.49,9660785.0,68243808.0,0.46,7.455,4.043,19402672418.0
4926,CN,瀚蓝环境,SH600323,17.22,0.19,1.12,-5.63,2977800.0,50728275.0,0.37,9.712,1.278,14040277854.0
4927,CN,津投城开,SH600322,2.13,-0.02,-0.93,-5.75,22894793.0,48802613.0,2.07,,,2355141000.0
4928,CN,正源股份,SH600321,1.76,-0.03,-1.68,-2.76,47935989.0,84653903.0,3.17,,,2658568000.0
4929,CN,振华重工,SH600320,3.26,0.04,1.24,1.56,16552222.0,53855845.0,0.5,27.513,1.534,17174832413.0
4930,CN,亚星化学,SH600319,5.31,-0.03,-0.56,-3.63,2343900.0,12447186.0,0.74,,,2058736829.0
4931,CN,新力金融,SH600318,6.82,0.14,2.1,0.89,22657093.0,153796739.0,4.42,,,3496802450.0
4932,CN,洪都航空,SH600316,20.95,-0.05,-0.24,-16.62,3824145.0,79886404.0,0.53,112.072,0.282,15023549026.0
4933,CN,上海家化,SH600315,20.47,-0.09,-0.44,-35.21,2800998.0,57177246.0,0.42,25.033,1.031,13842302414.0
4934,CN,农发种业,SH600313,7.37,0.07,0.96,-28.03,10501424.0,77316269.0,0.98,30.856,,7975804146.0
4935,CN,平高电气,SH600312,11.92,0.38,3.29,51.42,11748299.0,138104161.0,0.87,27.592,0.461,16174502003.0
4936,CN,广西能源,SH600310,3.66,0.11,3.1,15.82,31850257.0,115651284.0,2.17,,0.464,5364501243.0
4937,CN,万华化学,SH600309,76.2,-0.63,-0.82,-16.21,8678604.0,663490435.0,0.28,15.608,2.1,239248692901.0
4938,CN,华泰股份,SH600308,3.4,-0.01,-0.29,-6.11,8218020.0,27754026.0,0.54,23.453,,5157358598.0
4939,CN,酒钢宏兴,SH600307,1.47,0.0,0.0,-10.91,15592700.0,22929700.0,0.25,,,9207135413.0
4940,CN,*ST商城,SH600306,8.98,0.43,5.03,54.19,2400.0,21552.0,0.0,,,3847154119.0
4941,CN,恒顺醋业,SH600305,8.97,0.04,0.45,-26.45,2989772.0,26741177.0,0.27,81.981,1.104,9983215607.0
4942,CN,ST曙光,SH600303,4.22,0.08,1.93,-30.93,10215100.0,42538389.0,1.51,,,2851049770.0
4943,CN,标准股份,SH600302,5.65,0.02,0.36,-3.58,8194200.0,46002092.0,2.37,,,1954955393.0
4944,CN,华锡有色,SH600301,11.75,0.31,2.71,-7.84,4074300.0,47300428.0,2.04,87.409,,7432667878.0
4945,CN,维维股份,SH600300,3.09,0.05,1.64,-12.69,13893601.0,42414283.0,0.86,38.22,0.583,4996969336.0
4946,CN,安迪苏,SH600299,7.91,-0.03,-0.38,-2.42,2221635.0,17571996.0,0.08,309.306,1.909,21213839069.0
4947,CN,安琪酵母,SH600298,35.88,0.32,0.9,-19.62,4634285.0,166452581.0,0.54,23.334,1.394,31170831771.0
4948,CN,广汇汽车,SH600297,1.68,0.01,0.6,-20.0,32922225.0,54992591.0,0.41,,,13627017585.0
4949,CN,鄂尔多斯,SH600295,9.56,0.09,0.95,-4.97,5834658.0,55418563.0,0.3,9.76,7.469,26756300988.0
4950,CN,三峡新材,SH600293,3.52,-0.1,-2.76,38.58,89791070.0,316206919.0,7.74,,,4083710562.0
4951,CN,远达环保,SH600292,5.97,0.02,0.34,6.61,3129000.0,18615600.0,0.4,239.667,0.352,4661476833.0
4952,CN,*ST华仪,SH600290,0.37,0.0,0.0,-82.79,,,,,,281164299.0
4953,CN,ST信通,SH600289,2.51,0.0,0.0,-10.04,798801.0,1997846.0,0.14,,,1583940693.0
4954,CN,大恒科技,SH600288,11.1,0.23,2.12,-8.42,12283528.0,135473378.0,2.81,66.975,0.072,4848480000.0
4955,CN,江苏舜天,SH600287,6.26,0.08,1.29,21.27,11785238.0,72897211.0,2.7,36.116,1.438,2747188317.0
4956,CN,羚锐制药,SH600285,16.99,0.56,3.41,35.28,7211164.0,120681003.0,1.28,18.313,3.531,9635776424.0
4957,CN,浦东建设,SH600284,6.2,0.07,1.14,-4.87,6316136.0,38881304.0,0.65,9.326,3.387,6015587200.0
4958,CN,钱江水利,SH600283,12.43,-0.32,-2.51,2.22,4880801.0,60754051.0,1.38,21.255,1.207,4387737272.0
4959,CN,南钢股份,SH600282,3.71,0.02,0.54,26.52,44412796.0,164268312.0,0.72,13.072,6.739,22872487651.0
4960,CN,华阳新材,SH600281,4.54,-0.01,-0.22,2.48,4814200.0,21806709.0,0.94,,,2335385194.0
4961,CN,中央商场,SH600280,3.8,0.23,6.44,16.21,66799800.0,247231145.0,5.92,,,4287672194.0
4962,CN,重庆港,SH600279,4.41,0.04,0.92,12.21,4282050.0,18790822.0,0.36,29.543,0.907,5234080308.0
4963,CN,东方创业,SH600278,7.0,0.05,0.72,3.75,3566421.0,24827558.0,0.41,24.22,1.8,6180525407.0
4964,CN,亿利洁能,SH600277,2.52,-0.01,-0.4,-39.26,13874771.0,34851635.0,0.39,1752.399,0.913,8972767929.0
4965,CN,恒瑞医药,SH600276,44.09,0.11,0.25,14.83,21601490.0,947551025.0,0.34,66.858,0.363,281250210261.0
4966,CN,嘉化能源,SH600273,8.52,-0.08,-0.93,9.62,7638301.0,65216162.0,0.54,9.649,8.216,11944573164.0
4967,CN,开开实业,SH600272,11.08,0.08,0.73,16.3,2899100.0,31940121.0,1.81,102.174,0.451,2692440000.0
4968,CN,航天信息,SH600271,10.24,0.05,0.49,-0.44,8199200.0,83951450.0,0.44,16.074,1.709,18973538693.0
4969,CN,赣粤高速,SH600269,4.11,0.02,0.49,24.59,11239901.0,46049133.0,0.48,8.804,2.433,9598522828.0
4970,CN,国电南自,SH600268,6.66,0.07,1.06,5.21,3784760.0,25025466.0,0.45,29.513,0.871,5640333893.0
4971,CN,海正药业,SH600267,9.16,0.04,0.44,-15.72,4730291.0,43151768.0,0.42,17.991,1.823,11064122881.0
4972,CN,城建发展,SH600266,4.96,0.04,0.81,8.77,21643828.0,107413722.0,0.96,24.398,2.016,11192426496.0
4973,CN,ST景谷,SH600265,17.75,0.0,0.0,16.78,102884.0,1827426.0,0.08,,,2303950000.0
4974,CN,北方股份,SH600262,18.79,0.25,1.35,18.85,1431800.0,26723896.0,0.84,23.264,1.118,3194300000.0
4975,CN,阳光照明,SH600261,3.21,0.01,0.31,4.35,8595456.0,27476180.0,0.63,22.37,4.05,4414332827.0
4976,CN,广晟有色,SH600259,33.45,-0.5,-1.47,-16.79,3960366.0,132108306.0,1.2,60.402,,11253781190.0
4977,CN,首旅酒店,SH600258,14.99,-0.49,-3.17,-39.56,14420276.0,216857198.0,1.29,38.892,0.173,16737880859.0
4978,CN,大湖股份,SH600257,6.01,0.18,3.09,0.33,31691079.0,188771817.0,6.59,,,2892235500.0
4979,CN,广汇能源,SH600256,7.12,-0.01,-0.14,-11.55,48151699.0,343128838.0,0.73,6.004,11.236,46748176590.0
4980,CN,鑫科材料,SH600255,2.19,0.05,2.34,-15.12,64946621.0,141783033.0,3.6,,,3955461831.0
4981,CN,中恒集团,SH600252,2.51,0.0,0.0,-4.18,23777200.0,59470983.0,0.69,161.356,0.398,8663238530.0
4982,CN,冠农股份,SH600251,8.58,0.09,1.06,4.14,3893900.0,33205815.0,0.5,7.976,2.145,6666604942.0
4983,CN,南京商旅,SH600250,12.3,0.27,2.24,110.98,46277573.0,561180349.0,16.29,22.895,,3820304712.0
4984,CN,两面针,SH600249,5.87,0.22,3.89,11.81,27523850.0,159269101.0,5.0,73.738,,3228500000.0
4985,CN,陕建股份,SH600248,3.98,0.01,0.25,-3.24,12941545.0,51270682.0,0.35,4.305,2.513,15000151498.0
4986,CN,万通发展,SH600246,6.56,0.01,0.15,4.29,15188320.0,99600408.0,0.74,,,13474301021.0
4987,CN,青海华鼎,SH600243,4.47,-0.06,-1.32,7.97,10361500.0,46290903.0,2.36,,,1961659500.0
4988,CN,时代万恒,SH600241,7.92,-0.04,-0.5,-18.85,6522116.0,51673527.0,2.22,71.102,,2330872751.0
4989,CN,云南城投,SH600239,2.59,0.04,1.57,34.2,24320321.0,62752741.0,1.51,,,4158729094.0
4990,CN,海南椰岛,SH600238,10.04,-0.07,-0.69,-37.25,5271484.0,52897369.0,1.18,,,4499928000.0
4991,CN,铜峰电子,SH600237,7.44,0.13,1.78,16.98,5994345.0,44273986.0,1.06,59.313,,4625270593.0
4992,CN,桂冠电力,SH600236,5.69,0.01,0.18,3.92,5031115.0,28548914.0,0.06,39.735,4.921,44850729693.0
4993,CN,民丰特纸,SH600235,6.0,0.04,0.67,7.93,4800200.0,28639047.0,1.37,79.558,0.167,2107800000.0
